feature_a,feature_b,spearman_correlation,abs_spearman_correlation
dist_high_168h,ret_48h,,
dist_high_168h,ret_96h,,
dist_high_168h,ret_168h,,
dist_high_168h,vol_6h,,
dist_high_168h,vol_24h,,
dist_high_168h,vol_96h,,
dist_high_168h,vol_168h,,
dist_high_168h,vol_ratio_6_96,,
dist_high_168h,rsi_14h,,
dist_high_168h,macd_hist_1h,,
dist_high_168h,bb_pctb_20h,,
dist_high_168h,bb_bw_20h,,
dist_high_168h,atr_pct_14h,,
dist_high_168h,dist_high_24h,,
dist_high_168h,dist_low_24h,,
dist_high_168h,dist_high_96h,,
dist_high_168h,dist_low_96h,,
dist_high_168h,dist_high_168h,,
dist_low_168h,ret_1h,,
dist_low_168h,ret_3h,,
dist_low_168h,ret_6h,,
dist_low_168h,ret_12h,,
dist_low_168h,ret_24h,,
dist_low_168h,ret_48h,,
dist_low_168h,ret_96h,,
dist_low_168h,ret_168h,,
dist_low_168h,vol_6h,,
dist_low_168h,vol_24h,,
dist_low_168h,vol_96h,,
dist_low_168h,vol_168h,,
dist_low_168h,vol_ratio_6_96,,
dist_low_168h,rsi_14h,,
dist_low_168h,macd_hist_1h,,
dist_low_168h,bb_pctb_20h,,
dist_low_168h,bb_bw_20h,,
dist_low_168h,atr_pct_14h,,
dist_low_168h,dist_high_24h,,
dist_low_168h,dist_low_24h,,
dist_low_168h,dist_high_96h,,
dist_low_168h,dist_low_96h,,
dist_low_168h,dist_high_168h,,
dist_low_168h,dist_low_168h,,
volume_z_168h,ret_1h,,
volume_z_168h,ret_3h,,
volume_z_168h,ret_6h,,
volume_z_168h,ret_12h,,
volume_z_168h,ret_24h,,
volume_z_168h,ret_48h,,
volume_z_168h,ret_96h,,
volume_z_168h,ret_168h,,
volume_z_168h,vol_6h,,
volume_z_168h,vol_24h,,
volume_z_168h,vol_96h,,
volume_z_168h,vol_168h,,
volume_z_168h,vol_ratio_6_96,,
volume_z_168h,rsi_14h,,
volume_z_168h,macd_hist_1h,,
volume_z_168h,bb_pctb_20h,,
volume_z_168h,bb_bw_20h,,
volume_z_168h,atr_pct_14h,,
volume_z_168h,dist_high_24h,,
volume_z_168h,dist_low_24h,,
volume_z_168h,dist_high_96h,,
volume_z_168h,dist_low_96h,,
volume_z_168h,dist_high_168h,,
volume_z_168h,dist_low_168h,,
volume_z_168h,volume_z_168h,,
trades_z_168h,ret_1h,,
trades_z_168h,ret_3h,,
trades_z_168h,ret_6h,,
trades_z_168h,ret_12h,,
trades_z_168h,ret_24h,,
trades_z_168h,ret_48h,,
trades_z_168h,ret_96h,,
trades_z_168h,ret_168h,,
trades_z_168h,vol_6h,,
trades_z_168h,vol_24h,,
trades_z_168h,vol_96h,,
trades_z_168h,vol_168h,,
trades_z_168h,vol_ratio_6_96,,
trades_z_168h,rsi_14h,,
trades_z_168h,macd_hist_1h,,
trades_z_168h,bb_pctb_20h,,
trades_z_168h,bb_bw_20h,,
trades_z_168h,atr_pct_14h,,
trades_z_168h,dist_high_24h,,
trades_z_168h,dist_low_24h,,
trades_z_168h,dist_high_96h,,
trades_z_168h,dist_low_96h,,
trades_z_168h,dist_high_168h,,
trades_z_168h,dist_low_168h,,
trades_z_168h,volume_z_168h,,
trades_z_168h,trades_z_168h,,
taker_buy_ratio_1h,ret_1h,,
taker_buy_ratio_1h,ret_3h,,
taker_buy_ratio_1h,ret_6h,,
taker_buy_ratio_1h,ret_12h,,
taker_buy_ratio_1h,ret_24h,,
taker_buy_ratio_1h,ret_48h,,
taker_buy_ratio_1h,ret_96h,,
taker_buy_ratio_1h,ret_168h,,
taker_buy_ratio_1h,vol_6h,,
taker_buy_ratio_1h,vol_24h,,
taker_buy_ratio_1h,vol_96h,,
taker_buy_ratio_1h,vol_168h,,
taker_buy_ratio_1h,vol_ratio_6_96,,
taker_buy_ratio_1h,rsi_14h,,
taker_buy_ratio_1h,macd_hist_1h,,
taker_buy_ratio_1h,bb_pctb_20h,,
taker_buy_ratio_1h,bb_bw_20h,,
taker_buy_ratio_1h,atr_pct_14h,,
taker_buy_ratio_1h,dist_high_24h,,
taker_buy_ratio_1h,dist_low_24h,,
taker_buy_ratio_1h,dist_high_96h,,
taker_buy_ratio_1h,dist_low_96h,,
taker_buy_ratio_1h,dist_high_168h,,
taker_buy_ratio_1h,dist_low_168h,,
taker_buy_ratio_1h,volume_z_168h,,
taker_buy_ratio_1h,trades_z_168h,,
taker_buy_ratio_1h,taker_buy_ratio_1h,,
taker_buy_ratio_24h,ret_1h,,
taker_buy_ratio_24h,ret_3h,,
taker_buy_ratio_24h,ret_6h,,
taker_buy_ratio_24h,ret_12h,,
taker_buy_ratio_24h,ret_24h,,
taker_buy_ratio_24h,ret_48h,,
taker_buy_ratio_24h,ret_96h,,
taker_buy_ratio_24h,ret_168h,,
taker_buy_ratio_24h,vol_6h,,
taker_buy_ratio_24h,vol_24h,,
taker_buy_ratio_24h,vol_96h,,
taker_buy_ratio_24h,vol_168h,,
taker_buy_ratio_24h,vol_ratio_6_96,,
taker_buy_ratio_24h,rsi_14h,,
taker_buy_ratio_24h,macd_hist_1h,,
taker_buy_ratio_24h,bb_pctb_20h,,
taker_buy_ratio_24h,bb_bw_20h,,
taker_buy_ratio_24h,atr_pct_14h,,
taker_buy_ratio_24h,dist_high_24h,,
taker_buy_ratio_24h,dist_low_24h,,
taker_buy_ratio_24h,dist_high_96h,,
taker_buy_ratio_24h,dist_low_96h,,
taker_buy_ratio_24h,dist_high_168h,,
taker_buy_ratio_24h,dist_low_168h,,
taker_buy_ratio_24h,volume_z_168h,,
taker_buy_ratio_24h,trades_z_168h,,
taker_buy_ratio_24h,taker_buy_ratio_1h,,
taker_buy_ratio_24h,taker_buy_ratio_24h,,
funding_last,ret_1h,,
funding_last,ret_3h,,
funding_last,ret_6h,,
funding_last,ret_12h,,
funding_last,ret_24h,,
funding_last,ret_48h,,
funding_last,ret_96h,,
funding_last,ret_168h,,
funding_last,vol_6h,,
funding_last,vol_24h,,
funding_last,vol_96h,,
funding_last,vol_168h,,
funding_last,vol_ratio_6_96,,
funding_last,rsi_14h,,
funding_last,macd_hist_1h,,
funding_last,bb_pctb_20h,,
funding_last,bb_bw_20h,,
funding_last,atr_pct_14h,,
funding_last,dist_high_24h,,
funding_last,dist_low_24h,,
funding_last,dist_high_96h,,
funding_last,dist_low_96h,,
funding_last,dist_high_168h,,
funding_last,dist_low_168h,,
funding_last,volume_z_168h,,
funding_last,trades_z_168h,,
funding_last,taker_buy_ratio_1h,,
funding_last,taker_buy_ratio_24h,,
funding_last,funding_last,,
funding_mean_24h,ret_1h,,
funding_mean_24h,ret_3h,,
funding_mean_24h,ret_6h,,
funding_mean_24h,ret_12h,,
funding_mean_24h,ret_24h,,
funding_mean_24h,ret_48h,,
funding_mean_24h,ret_96h,,
funding_mean_24h,ret_168h,,
funding_mean_24h,vol_6h,,
funding_mean_24h,vol_24h,,
funding_mean_24h,vol_96h,,
funding_mean_24h,vol_168h,,
funding_mean_24h,vol_ratio_6_96,,
funding_mean_24h,rsi_14h,,
funding_mean_24h,macd_hist_1h,,
funding_mean_24h,bb_pctb_20h,,
funding_mean_24h,bb_bw_20h,,
funding_mean_24h,atr_pct_14h,,
funding_mean_24h,dist_high_24h,,
funding_mean_24h,dist_low_24h,,
funding_mean_24h,dist_high_96h,,
funding_mean_24h,dist_low_96h,,
funding_mean_24h,dist_high_168h,,
funding_mean_24h,dist_low_168h,,
funding_mean_24h,volume_z_168h,,
funding_mean_24h,trades_z_168h,,
funding_mean_24h,taker_buy_ratio_1h,,
funding_mean_24h,taker_buy_ratio_24h,,
funding_mean_24h,funding_last,,
funding_mean_24h,funding_mean_24h,,
funding_std_168h,ret_1h,,
funding_std_168h,ret_3h,,
funding_std_168h,ret_6h,,
funding_std_168h,ret_12h,,
funding_std_168h,ret_24h,,
funding_std_168h,ret_48h,,
funding_std_168h,ret_96h,,
funding_std_168h,ret_168h,,
funding_std_168h,vol_6h,,
funding_std_168h,vol_24h,,
funding_std_168h,vol_96h,,
funding_std_168h,vol_168h,,
funding_std_168h,vol_ratio_6_96,,
funding_std_168h,rsi_14h,,
funding_std_168h,macd_hist_1h,,
funding_std_168h,bb_pctb_20h,,
funding_std_168h,bb_bw_20h,,
funding_std_168h,atr_pct_14h,,
funding_std_168h,dist_high_24h,,
funding_std_168h,dist_low_24h,,
funding_std_168h,dist_high_96h,,
funding_std_168h,dist_low_96h,,
funding_std_168h,dist_high_168h,,
funding_std_168h,dist_low_168h,,
funding_std_168h,volume_z_168h,,
funding_std_168h,trades_z_168h,,
funding_std_168h,taker_buy_ratio_1h,,
funding_std_168h,taker_buy_ratio_24h,,
funding_std_168h,funding_last,,
funding_std_168h,funding_mean_24h,,
funding_std_168h,funding_std_168h,,
oi_chg_1h,ret_1h,,
oi_chg_1h,ret_3h,,
oi_chg_1h,ret_6h,,
oi_chg_1h,ret_12h,,
oi_chg_1h,ret_24h,,
oi_chg_1h,ret_48h,,
oi_chg_1h,ret_96h,,
oi_chg_1h,ret_168h,,
oi_chg_1h,vol_6h,,
oi_chg_1h,vol_24h,,
oi_chg_1h,vol_96h,,
oi_chg_1h,vol_168h,,
oi_chg_1h,vol_ratio_6_96,,
oi_chg_1h,rsi_14h,,
oi_chg_1h,macd_hist_1h,,
oi_chg_1h,bb_pctb_20h,,
oi_chg_1h,bb_bw_20h,,
oi_chg_1h,atr_pct_14h,,
oi_chg_1h,dist_high_24h,,
oi_chg_1h,dist_low_24h,,
oi_chg_1h,dist_high_96h,,
oi_chg_1h,dist_low_96h,,
oi_chg_1h,dist_high_168h,,
oi_chg_1h,dist_low_168h,,
oi_chg_1h,volume_z_168h,,
oi_chg_1h,trades_z_168h,,
oi_chg_1h,taker_buy_ratio_1h,,
oi_chg_1h,taker_buy_ratio_24h,,
oi_chg_1h,funding_last,,
oi_chg_1h,funding_mean_24h,,
oi_chg_1h,funding_std_168h,,
oi_chg_1h,oi_chg_1h,,
oi_chg_24h,ret_1h,,
oi_chg_24h,ret_3h,,
oi_chg_24h,ret_6h,,
oi_chg_24h,ret_12h,,
oi_chg_24h,ret_24h,,
oi_chg_24h,ret_48h,,
oi_chg_24h,ret_96h,,
oi_chg_24h,ret_168h,,
oi_chg_24h,vol_6h,,
oi_chg_24h,vol_24h,,
oi_chg_24h,vol_96h,,
oi_chg_24h,vol_168h,,
oi_chg_24h,vol_ratio_6_96,,
oi_chg_24h,rsi_14h,,
oi_chg_24h,macd_hist_1h,,
oi_chg_24h,bb_pctb_20h,,
oi_chg_24h,bb_bw_20h,,
oi_chg_24h,atr_pct_14h,,
oi_chg_24h,dist_high_24h,,
oi_chg_24h,dist_low_24h,,
oi_chg_24h,dist_high_96h,,
oi_chg_24h,dist_low_96h,,
oi_chg_24h,dist_high_168h,,
oi_chg_24h,dist_low_168h,,
oi_chg_24h,volume_z_168h,,
oi_chg_24h,trades_z_168h,,
oi_chg_24h,taker_buy_ratio_1h,,
oi_chg_24h,taker_buy_ratio_24h,,
oi_chg_24h,funding_last,,
oi_chg_24h,funding_mean_24h,,
oi_chg_24h,funding_std_168h,,
oi_chg_24h,oi_chg_1h,,
oi_chg_24h,oi_chg_24h,,
lsr_top_level,ret_1h,,
lsr_top_level,ret_3h,,
lsr_top_level,ret_6h,,
lsr_top_level,ret_12h,,
lsr_top_level,ret_24h,,
lsr_top_level,ret_48h,,
lsr_top_level,ret_96h,,
lsr_top_level,ret_168h,,
lsr_top_level,vol_6h,,
lsr_top_level,vol_24h,,
lsr_top_level,vol_96h,,
lsr_top_level,vol_168h,,
lsr_top_level,vol_ratio_6_96,,
lsr_top_level,rsi_14h,,
lsr_top_level,macd_hist_1h,,
lsr_top_level,bb_pctb_20h,,
lsr_top_level,bb_bw_20h,,
lsr_top_level,atr_pct_14h,,
lsr_top_level,dist_high_24h,,
lsr_top_level,dist_low_24h,,
lsr_top_level,dist_high_96h,,
lsr_top_level,dist_low_96h,,
lsr_top_level,dist_high_168h,,
lsr_top_level,dist_low_168h,,
lsr_top_level,volume_z_168h,,
lsr_top_level,trades_z_168h,,
lsr_top_level,taker_buy_ratio_1h,,
lsr_top_level,taker_buy_ratio_24h,,
lsr_top_level,funding_last,,
lsr_top_level,funding_mean_24h,,
lsr_top_level,funding_std_168h,,
lsr_top_level,oi_chg_1h,,
lsr_top_level,oi_chg_24h,,
lsr_top_level,lsr_top_level,,
lsr_top_chg_24h,ret_1h,,
lsr_top_chg_24h,ret_3h,,
lsr_top_chg_24h,ret_6h,,
lsr_top_chg_24h,ret_12h,,
lsr_top_chg_24h,ret_24h,,
lsr_top_chg_24h,ret_48h,,
lsr_top_chg_24h,ret_96h,,
lsr_top_chg_24h,ret_168h,,
lsr_top_chg_24h,vol_6h,,
lsr_top_chg_24h,vol_24h,,
lsr_top_chg_24h,vol_96h,,
lsr_top_chg_24h,vol_168h,,
lsr_top_chg_24h,vol_ratio_6_96,,
lsr_top_chg_24h,rsi_14h,,
lsr_top_chg_24h,macd_hist_1h,,
lsr_top_chg_24h,bb_pctb_20h,,
lsr_top_chg_24h,bb_bw_20h,,
lsr_top_chg_24h,atr_pct_14h,,
lsr_top_chg_24h,dist_high_24h,,
lsr_top_chg_24h,dist_low_24h,,
lsr_top_chg_24h,dist_high_96h,,
lsr_top_chg_24h,dist_low_96h,,
lsr_top_chg_24h,dist_high_168h,,
lsr_top_chg_24h,dist_low_168h,,
lsr_top_chg_24h,volume_z_168h,,
lsr_top_chg_24h,trades_z_168h,,
lsr_top_chg_24h,taker_buy_ratio_1h,,
lsr_top_chg_24h,taker_buy_ratio_24h,,
lsr_top_chg_24h,funding_last,,
lsr_top_chg_24h,funding_mean_24h,,
lsr_top_chg_24h,funding_std_168h,,
lsr_top_chg_24h,oi_chg_1h,,
lsr_top_chg_24h,oi_chg_24h,,
lsr_top_chg_24h,lsr_top_level,,
lsr_top_chg_24h,lsr_top_chg_24h,,
eth_ret_1h,ret_1h,,
eth_ret_1h,ret_3h,,
eth_ret_1h,ret_6h,,
eth_ret_1h,ret_12h,,
eth_ret_1h,ret_24h,,
eth_ret_1h,ret_48h,,
eth_ret_1h,ret_96h,,
eth_ret_1h,ret_168h,,
eth_ret_1h,vol_6h,,
eth_ret_1h,vol_24h,,
eth_ret_1h,vol_96h,,
eth_ret_1h,vol_168h,,
eth_ret_1h,vol_ratio_6_96,,
eth_ret_1h,rsi_14h,,
eth_ret_1h,macd_hist_1h,,
eth_ret_1h,bb_pctb_20h,,
eth_ret_1h,bb_bw_20h,,
eth_ret_1h,atr_pct_14h,,
eth_ret_1h,dist_high_24h,,
eth_ret_1h,dist_low_24h,,
eth_ret_1h,dist_high_96h,,
eth_ret_1h,dist_low_96h,,
eth_ret_1h,dist_high_168h,,
eth_ret_1h,dist_low_168h,,
eth_ret_1h,volume_z_168h,,
eth_ret_1h,trades_z_168h,,
eth_ret_1h,taker_buy_ratio_1h,,
eth_ret_1h,taker_buy_ratio_24h,,
eth_ret_1h,funding_last,,
eth_ret_1h,funding_mean_24h,,
eth_ret_1h,funding_std_168h,,
eth_ret_1h,oi_chg_1h,,
eth_ret_1h,oi_chg_24h,,
eth_ret_1h,lsr_top_level,,
eth_ret_1h,lsr_top_chg_24h,,
eth_ret_1h,eth_ret_1h,,
eth_ret_24h,ret_1h,,
eth_ret_24h,ret_3h,,
eth_ret_24h,ret_6h,,
eth_ret_24h,ret_12h,,
eth_ret_24h,ret_24h,,
eth_ret_24h,ret_48h,,
eth_ret_24h,ret_96h,,
eth_ret_24h,ret_168h,,
eth_ret_24h,vol_6h,,
eth_ret_24h,vol_24h,,
eth_ret_24h,vol_96h,,
eth_ret_24h,vol_168h,,
eth_ret_24h,vol_ratio_6_96,,
eth_ret_24h,rsi_14h,,
eth_ret_24h,macd_hist_1h,,
eth_ret_24h,bb_pctb_20h,,
eth_ret_24h,bb_bw_20h,,
eth_ret_24h,atr_pct_14h,,
eth_ret_24h,dist_high_24h,,
eth_ret_24h,dist_low_24h,,
eth_ret_24h,dist_high_96h,,
eth_ret_24h,dist_low_96h,,
eth_ret_24h,dist_high_168h,,
eth_ret_24h,dist_low_168h,,
eth_ret_24h,volume_z_168h,,
eth_ret_24h,trades_z_168h,,
eth_ret_24h,taker_buy_ratio_1h,,
eth_ret_24h,taker_buy_ratio_24h,,
eth_ret_24h,funding_last,,
eth_ret_24h,funding_mean_24h,,
eth_ret_24h,funding_std_168h,,
eth_ret_24h,oi_chg_1h,,
eth_ret_24h,oi_chg_24h,,
eth_ret_24h,lsr_top_level,,
eth_ret_24h,lsr_top_chg_24h,,
eth_ret_24h,eth_ret_1h,,
eth_ret_24h,eth_ret_24h,,
eth_ret_168h,ret_1h,,
eth_ret_168h,ret_3h,,
eth_ret_168h,ret_6h,,
eth_ret_168h,ret_12h,,
eth_ret_168h,ret_24h,,
eth_ret_168h,ret_48h,,
eth_ret_168h,ret_96h,,
eth_ret_168h,ret_168h,,
eth_ret_168h,vol_6h,,
eth_ret_168h,vol_24h,,
eth_ret_168h,vol_96h,,
eth_ret_168h,vol_168h,,
eth_ret_168h,vol_ratio_6_96,,
eth_ret_168h,rsi_14h,,
eth_ret_168h,macd_hist_1h,,
eth_ret_168h,bb_pctb_20h,,
eth_ret_168h,bb_bw_20h,,
eth_ret_168h,atr_pct_14h,,
eth_ret_168h,dist_high_24h,,
eth_ret_168h,dist_low_24h,,
eth_ret_168h,dist_high_96h,,
eth_ret_168h,dist_low_96h,,
eth_ret_168h,dist_high_168h,,
eth_ret_168h,dist_low_168h,,
eth_ret_168h,volume_z_168h,,
eth_ret_168h,trades_z_168h,,
eth_ret_168h,taker_buy_ratio_1h,,
eth_ret_168h,taker_buy_ratio_24h,,
eth_ret_168h,funding_last,,
eth_ret_168h,funding_mean_24h,,
eth_ret_168h,funding_std_168h,,
eth_ret_168h,oi_chg_1h,,
eth_ret_168h,oi_chg_24h,,
eth_ret_168h,lsr_top_level,,
eth_ret_168h,lsr_top_chg_24h,,
eth_ret_168h,eth_ret_1h,,
eth_ret_168h,eth_ret_24h,,
eth_ret_168h,eth_ret_168h,,
btc_eth_ret_spread_24h,ret_1h,,
btc_eth_ret_spread_24h,ret_3h,,
btc_eth_ret_spread_24h,ret_6h,,
btc_eth_ret_spread_24h,ret_12h,,
btc_eth_ret_spread_24h,ret_24h,,
btc_eth_ret_spread_24h,ret_48h,,
btc_eth_ret_spread_24h,ret_96h,,
btc_eth_ret_spread_24h,ret_168h,,
btc_eth_ret_spread_24h,vol_6h,,
btc_eth_ret_spread_24h,vol_24h,,
btc_eth_ret_spread_24h,vol_96h,,
btc_eth_ret_spread_24h,vol_168h,,
btc_eth_ret_spread_24h,vol_ratio_6_96,,
btc_eth_ret_spread_24h,rsi_14h,,
btc_eth_ret_spread_24h,macd_hist_1h,,
btc_eth_ret_spread_24h,bb_pctb_20h,,
btc_eth_ret_spread_24h,bb_bw_20h,,
btc_eth_ret_spread_24h,atr_pct_14h,,
btc_eth_ret_spread_24h,dist_high_24h,,
btc_eth_ret_spread_24h,dist_low_24h,,
btc_eth_ret_spread_24h,dist_high_96h,,
btc_eth_ret_spread_24h,dist_low_96h,,
btc_eth_ret_spread_24h,dist_high_168h,,
btc_eth_ret_spread_24h,dist_low_168h,,
btc_eth_ret_spread_24h,volume_z_168h,,
btc_eth_ret_spread_24h,trades_z_168h,,
btc_eth_ret_spread_24h,taker_buy_ratio_1h,,
btc_eth_ret_spread_24h,taker_buy_ratio_24h,,
btc_eth_ret_spread_24h,funding_last,,
btc_eth_ret_spread_24h,funding_mean_24h,,
btc_eth_ret_spread_24h,funding_std_168h,,
btc_eth_ret_spread_24h,oi_chg_1h,,
btc_eth_ret_spread_24h,oi_chg_24h,,
btc_eth_ret_spread_24h,lsr_top_level,,
btc_eth_ret_spread_24h,lsr_top_chg_24h,,
btc_eth_ret_spread_24h,eth_ret_1h,,
btc_eth_ret_spread_24h,eth_ret_24h,,
btc_eth_ret_spread_24h,eth_ret_168h,,
btc_eth_ret_spread_24h,btc_eth_ret_spread_24h,,
hour_sin,ret_1h,,
hour_sin,ret_3h,,
hour_sin,ret_6h,,
hour_sin,ret_12h,,
hour_sin,ret_24h,,
hour_sin,ret_48h,,
hour_sin,ret_96h,,
hour_sin,ret_168h,,
hour_sin,vol_6h,,
hour_sin,vol_24h,,
hour_sin,vol_96h,,
hour_sin,vol_168h,,
hour_sin,vol_ratio_6_96,,
hour_sin,rsi_14h,,
hour_sin,macd_hist_1h,,
hour_sin,bb_pctb_20h,,
hour_sin,bb_bw_20h,,
hour_sin,atr_pct_14h,,
hour_sin,dist_high_24h,,
hour_sin,dist_low_24h,,
hour_sin,dist_high_96h,,
hour_sin,dist_low_96h,,
hour_sin,dist_high_168h,,
hour_sin,dist_low_168h,,
hour_sin,volume_z_168h,,
hour_sin,trades_z_168h,,
hour_sin,taker_buy_ratio_1h,,
hour_sin,taker_buy_ratio_24h,,
hour_sin,funding_last,,
hour_sin,funding_mean_24h,,
hour_sin,funding_std_168h,,
hour_sin,oi_chg_1h,,
hour_sin,oi_chg_24h,,
hour_sin,lsr_top_level,,
hour_sin,lsr_top_chg_24h,,
hour_sin,eth_ret_1h,,
hour_sin,eth_ret_24h,,
hour_sin,eth_ret_168h,,
hour_sin,btc_eth_ret_spread_24h,,
hour_sin,hour_sin,,
hour_cos,ret_1h,,
hour_cos,ret_3h,,
hour_cos,ret_6h,,
hour_cos,ret_12h,,
hour_cos,ret_24h,,
hour_cos,ret_48h,,
hour_cos,ret_96h,,
hour_cos,ret_168h,,
hour_cos,vol_6h,,
hour_cos,vol_24h,,
hour_cos,vol_96h,,
hour_cos,vol_168h,,
hour_cos,vol_ratio_6_96,,
hour_cos,rsi_14h,,
hour_cos,macd_hist_1h,,
hour_cos,bb_pctb_20h,,
hour_cos,bb_bw_20h,,
hour_cos,atr_pct_14h,,
hour_cos,dist_high_24h,,
hour_cos,dist_low_24h,,
hour_cos,dist_high_96h,,
hour_cos,dist_low_96h,,
hour_cos,dist_high_168h,,
hour_cos,dist_low_168h,,
hour_cos,volume_z_168h,,
hour_cos,trades_z_168h,,
hour_cos,taker_buy_ratio_1h,,
hour_cos,taker_buy_ratio_24h,,
hour_cos,funding_last,,
hour_cos,funding_mean_24h,,
hour_cos,funding_std_168h,,
hour_cos,oi_chg_1h,,
hour_cos,oi_chg_24h,,
hour_cos,lsr_top_level,,
hour_cos,lsr_top_chg_24h,,
hour_cos,eth_ret_1h,,
hour_cos,eth_ret_24h,,
hour_cos,eth_ret_168h,,
hour_cos,btc_eth_ret_spread_24h,,
hour_cos,hour_sin,,
hour_cos,hour_cos,,
dow_sin,ret_1h,,
dow_sin,ret_3h,,
dow_sin,ret_6h,,
dow_sin,ret_12h,,
dow_sin,ret_24h,,
dow_sin,ret_48h,,
dow_sin,ret_96h,,
dow_sin,ret_168h,,
dow_sin,vol_6h,,
dow_sin,vol_24h,,
dow_sin,vol_96h,,
dow_sin,vol_168h,,
dow_sin,vol_ratio_6_96,,
dow_sin,rsi_14h,,
dow_sin,macd_hist_1h,,
dow_sin,bb_pctb_20h,,
dow_sin,bb_bw_20h,,
dow_sin,atr_pct_14h,,
dow_sin,dist_high_24h,,
dow_sin,dist_low_24h,,
dow_sin,dist_high_96h,,
dow_sin,dist_low_96h,,
dow_sin,dist_high_168h,,
dow_sin,dist_low_168h,,
dow_sin,volume_z_168h,,
dow_sin,trades_z_168h,,
dow_sin,taker_buy_ratio_1h,,
dow_sin,taker_buy_ratio_24h,,
dow_sin,funding_last,,
dow_sin,funding_mean_24h,,
dow_sin,funding_std_168h,,
dow_sin,oi_chg_1h,,
dow_sin,oi_chg_24h,,
dow_sin,lsr_top_level,,
dow_sin,lsr_top_chg_24h,,
dow_sin,eth_ret_1h,,
dow_sin,eth_ret_24h,,
dow_sin,eth_ret_168h,,
dow_sin,btc_eth_ret_spread_24h,,
dow_sin,hour_sin,,
dow_sin,hour_cos,,
dow_sin,dow_sin,,
dow_cos,ret_1h,,
dow_cos,ret_3h,,
dow_cos,ret_6h,,
dow_cos,ret_12h,,
dow_cos,ret_24h,,
dow_cos,ret_48h,,
dow_cos,ret_96h,,
dow_cos,ret_168h,,
dow_cos,vol_6h,,
dow_cos,vol_24h,,
dow_cos,vol_96h,,
dow_cos,vol_168h,,
dow_cos,vol_ratio_6_96,,
dow_cos,rsi_14h,,
dow_cos,macd_hist_1h,,
dow_cos,bb_pctb_20h,,
dow_cos,bb_bw_20h,,
dow_cos,atr_pct_14h,,
dow_cos,dist_high_24h,,
dow_cos,dist_low_24h,,
dow_cos,dist_high_96h,,
dow_cos,dist_low_96h,,
dow_cos,dist_high_168h,,
dow_cos,dist_low_168h,,
dow_cos,volume_z_168h,,
dow_cos,trades_z_168h,,
dow_cos,taker_buy_ratio_1h,,
dow_cos,taker_buy_ratio_24h,,
dow_cos,funding_last,,
dow_cos,funding_mean_24h,,
dow_cos,funding_std_168h,,
dow_cos,oi_chg_1h,,
dow_cos,oi_chg_24h,,
dow_cos,lsr_top_level,,
dow_cos,lsr_top_chg_24h,,
dow_cos,eth_ret_1h,,
dow_cos,eth_ret_24h,,
dow_cos,eth_ret_168h,,
dow_cos,btc_eth_ret_spread_24h,,
dow_cos,hour_sin,,
dow_cos,hour_cos,,
dow_cos,dow_sin,,
dow_cos,dow_cos,,
open,ret_1h,,
open,ret_3h,,
open,ret_6h,,
open,ret_12h,,
open,ret_24h,,
open,ret_48h,,
open,ret_96h,,
open,ret_168h,,
open,vol_6h,,
open,vol_24h,,
open,vol_96h,,
open,vol_168h,,
open,vol_ratio_6_96,,
open,rsi_14h,,
open,macd_hist_1h,,
open,bb_pctb_20h,,
open,bb_bw_20h,,
open,atr_pct_14h,,
open,dist_high_24h,,
open,dist_low_24h,,
open,dist_high_96h,,
open,dist_low_96h,,
open,dist_high_168h,,
open,dist_low_168h,,
open,volume_z_168h,,
open,trades_z_168h,,
open,taker_buy_ratio_1h,,
open,taker_buy_ratio_24h,,
open,funding_last,,
open,funding_mean_24h,,
open,funding_std_168h,,
open,oi_chg_1h,,
open,oi_chg_24h,,
open,lsr_top_level,,
open,lsr_top_chg_24h,,
open,eth_ret_1h,,
open,eth_ret_24h,,
open,eth_ret_168h,,
open,btc_eth_ret_spread_24h,,
open,hour_sin,,
open,hour_cos,,
open,dow_sin,,
open,dow_cos,,
open,open,,
high,ret_1h,,
high,ret_3h,,
high,ret_6h,,
high,ret_12h,,
high,ret_24h,,
high,ret_48h,,
high,ret_96h,,
high,ret_168h,,
high,vol_6h,,
high,vol_24h,,
high,vol_96h,,
high,vol_168h,,
high,vol_ratio_6_96,,
high,rsi_14h,,
high,macd_hist_1h,,
high,bb_pctb_20h,,
high,bb_bw_20h,,
high,atr_pct_14h,,
high,dist_high_24h,,
high,dist_low_24h,,
high,dist_high_96h,,
high,dist_low_96h,,
high,dist_high_168h,,
high,dist_low_168h,,
high,volume_z_168h,,
high,trades_z_168h,,
high,taker_buy_ratio_1h,,
high,taker_buy_ratio_24h,,
high,funding_last,,
high,funding_mean_24h,,
high,funding_std_168h,,
high,oi_chg_1h,,
high,oi_chg_24h,,
high,lsr_top_level,,
high,lsr_top_chg_24h,,
high,eth_ret_1h,,
high,eth_ret_24h,,
high,eth_ret_168h,,
high,btc_eth_ret_spread_24h,,
high,hour_sin,,
high,hour_cos,,
high,dow_sin,,
high,dow_cos,,
high,open,,
high,high,,
low,ret_1h,,
low,ret_3h,,
low,ret_6h,,
low,ret_12h,,
low,ret_24h,,
low,ret_48h,,
low,ret_96h,,
low,ret_168h,,
low,vol_6h,,
low,vol_24h,,
low,vol_96h,,
low,vol_168h,,
low,vol_ratio_6_96,,
low,rsi_14h,,
low,macd_hist_1h,,
low,bb_pctb_20h,,
